Employee Id,Absent,Undertime (in sec.), Overtime (in sec.)
854527,false,55,0
360950,false,0,0
846335,true,,
199156,true,,
410109,false,3397,0
565748,true,,
416250,true,,
530952,false,3379,10447
221702,false,0,0
965128,false,14,0
260612,true,,
371212,false,2603,0
813573,true,,
395796,false,1150,0
815647,true,,
743964,false,0,2511
901652,false,0,0
311833,false,0,5142
420376,false,27,0
326181,true,,
381473,false,0,0
279072,false,0,10275
561709,false,0,9683
805418,false,14,0
463393,false,0,0
498208,false,5481,0
870954,false,0,0
215588,false,278,0
102953,true,,
709152,false,27040,0
911904,false,0,0
219700,false,25849,0
774707,false,0,0
641584,false,0,0
174654,true,,
522830,true,,
442956,true,,
260687,false,56,0
842307,true,,
289364,true,,
399959,true,,
631387,false,0,4745
725593,true,,
760402,false,0,0
995926,false,0,8054
420445,false,41,0
348766,true,,
678486,true,,
88668,false,34,0
111201,false,48,0
96867,false,0,7216
780904,false,0,9373
39524,false,4359,0
272994,false,369,0
875109,false,0,0
567906,false,0,0
618,true,,
959076,false,0,0
469610,false,0,0
561766,false,0,0
889442,false,0,0
846460,false,0,0
232050,true,,
96883,false,0,0
692856,false,0,5649
291447,true,,
754296,false,3077,0
690809,false,0,0
799348,false,11370,0
25211,false,0,0
588403,false,0,0
121471,false,0,0
295559,false,0,0
821898,false,45,0
82567,false,10,0
43660,false,0,10255
316043,false,1188,0
733850,false,0,0
731800,false,0,367
670366,true,,
256663,false,0,0
805529,false,0,0
543390,false,55,0
889488,false,613,6703
881298,false,4432,0
381605,false,2108,0
301733,true,,
785065,false,51,0
918187,false,1343,0
527021,false,48,0
891563,true,,
533153,false,35,0
780962,false,0,0
293550,false,0,0
457388,false,0,7248
389803,false,16,2510
47792,false,0,0
410292,false,18,0
760510,false,0,0
881336,true,,
465584,false,2179,0
10937,true,,
371384,false,0,0
910029,false,0,0
477892,false,0,0
316096,true,,
809674,false,0,3518
613056,false,12,0
481996,true,,
981699,false,627,0
76492,true,,
236242,false,9517,0
428757,true,,
473811,false,2316,0
590557,true,,
795352,true,,
574175,false,0,0
801492,true,,
195291,false,0,0
111323,false,0,1249
715472,false,0,0
996051,true,,
191196,true,,
844499,true,,
471783,false,0,0
844525,false,0,1813
246496,true,,
27367,false,37,0
994024,false,0,502
529120,false,58,0
951015,false,0,0
434924,true,,
592611,true,,
803580,true,,
461558,false,0,1420
84725,true,,
817912,false,44,0
625407,false,45,0
738032,false,0,2750
973557,false,2340,0
516857,true,,
715509,false,2105,0
447239,false,46,0
160518,false,0,0
574221,false,0,0
660227,true,,
447252,false,0,0
537370,true,,
607004,false,23,6131
236315,false,0,0
518939,false,2098,0
291608,false,0,0
254748,false,0,0
13088,false,1475,0
559913,false,0,9209
416548,false,32,0
404261,true,,
664367,false,0,0
891688,false,0,0
232228,true,,
789287,false,52,4009
172847,false,48,0
629540,true,,
947006,false,0,0
639802,false,0,0
965434,false,1623,0
484144,false,0,0
123705,false,2741,0
942903,false,48,0
715569,true,,
645942,false,2532,5365
234307,true,,
535370,false,13,0
842568,true,,
629580,false,0,0
408384,true,,
353100,false,3423,6068
164680,false,0,0
766811,false,0,9608
512854,false,18,2354
486225,true,,
668499,false,0,0
705363,false,649,0
367455,false,0,4020
39771,false,1389,0
879446,true,,
830288,true,,
133982,false,28,0
865107,true,,
45922,true,,
869230,false,0,0
654186,false,0,0
115559,true,,
37735,false,0,0
31595,false,0,0
600933,false,0,0
988003,false,37,5629
453483,false,0,0
289652,false,0,0
820093,false,17,0
418679,true,,
158586,false,677,0
365439,true,,
482172,false,0,0
240511,false,1,0
88956,true,,
926579,false,46,0
383877,true,,
560009,false,381,0
37767,false,0,0
662403,true,,
889735,false,13,7018
185225,false,0,1101
867229,false,0,0
549786,false,45,9925
938906,false,0,0
951192,true,,
275356,true,,
598929,true,,
529296,true,,
351134,false,34,0
431001,true,,
809901,true,,
306085,true,,
410533,false,2425,0
119714,false,0,0
484259,false,2076,0
74663,false,0,6092
662432,false,0,0
175022,false,3589,0
707494,false,0,0
383915,true,,
760763,false,0,4531
119730,true,,
914366,true,,
185265,false,0,0
89012,false,0,0
486335,true,,
314301,true,,
140220,false,25086,0
814030,false,0,0
572365,false,49,0
525262,true,,
590785,false,0,2528
394198,true,,
889822,true,,
717785,false,0,10695
685020,false,1476,2124
687068,true,,
160725,false,2704,0
265180,true,,
7129,false,0,0
551890,false,68,0
426970,true,,
555990,false,5629,0
701420,false,0,0
713709,false,34,5821
656354,false,0,7641
304108,false,0,0
5100,true,,
576485,true,,
617444,true,,
125937,false,20,0
605176,false,59,8581
785407,false,0,0
244726,false,0,2228
547838,false,0,0
736252,true,,
148476,false,19083,0
566262,false,40,0
330746,false,0,0
193537,false,0,0
17412,false,0,0
984074,false,36,0
205830,false,6,10050
904203,false,0,0
627717,false,0,9441
402443,false,0,5154
678942,false,0,0
164886,true,,
37909,true,,
289810,false,0,0
398366,false,8248,0
427038,true,,
523295,false,30,0
492573,false,0,0
203804,false,12,0
212001,true,,
631841,false,0,3524
558137,false,2821,0
70707,true,,
126009,false,0,0
310335,true,,
646196,false,3019,0
953392,false,1745,0
764981,false,3077,7089
580663,false,0,0
175170,false,0,0
7235,false,0,0
390221,false,0,0
838726,false,47,0
977989,true,,
916547,false,0,0
465992,false,956,0
134221,false,0,0
490581,true,,
451669,false,0,0
392272,false,40,0
46166,false,12,730
523344,false,28,0
72793,false,0,0
738384,false,28,0
257119,true,,
685162,true,,
207970,true,,
941162,true,,
119913,false,0,0
656484,false,0,8326
199789,false,95,0
437363,false,1474,0
463999,true,,
72825,true,,
779378,false,0,0
304255,false,0,0
990324,false,0,5166
973938,false,1249,9285
554101,true,,
42116,false,0,0
822405,false,1805,0
697475,true,,
728193,true,,
365707,true,,
439443,false,0,0
201878,false,0,0
609439,false,0,148
599198,false,39,0
486558,true,,
289951,false,138,101
490651,false,0,0
777366,false,0,0
810130,false,1504,0
427161,true,,
703662,false,0,5384
130212,true,,
945323,false,0,4165
601249,false,0,0
732327,false,0,0
68780,false,27,0
625831,false,18611,0
914622,false,2910,0
439477,false,29,0
402622,true,,
470212,false,0,0
404675,false,0,0
924872,false,387,0
859339,false,23,0
806084,true,,
433356,false,0,0
603333,true,,
588997,true,,
783579,false,42,0
906460,false,0,0
703704,false,0,0
328912,true,,
29910,true,,
769235,false,0,0
556243,false,3386,0
859345,false,0,0
204002,true,,
666859,false,37,0
806125,false,0,0
306406,true,,
279782,true,,
605419,false,0,0
607470,false,0,0
867555,false,0,0
566520,true,,
998655,false,2173,0
478454,false,44,0
101616,true,,
273654,false,0,0
48371,true,,
21747,false,0,0
91378,false,0,0
165111,true,,
503026,true,,
173301,false,55,0
165115,false,3531,0
230649,false,875,0
173305,false,0,8757
931061,false,0,0
361723,false,2084,0
730357,false,1946,0
468217,false,0,4727
834802,false,11284,0
300283,true,,
173309,true,,
871693,true,,
568587,false,0,173
304391,false,0,0
462083,true,,
597261,false,42,4118
109831,true,,
58631,true,,
185605,false,20,0
419081,false,3466,0
15631,true,,
339221,false,1213,3011
738585,false,0,0
931099,true,,
714015,false,0,4632
742684,false,0,0
345373,false,0,0
595217,false,0,0
185624,false,0,0
29980,false,0,0
335140,false,51,0
281895,true,,
306465,false,1129,0
462113,true,,
668972,false,18,7877
318755,false,1640,0
255274,false,0,0
607524,false,0,0
455990,false,3001,0
554297,false,35,7219
566589,false,0,0
556349,true,,
216373,true,,
910650,true,,
695601,true,,
464188,true,,
777527,false,0,0
832845,false,0,3964
214343,false,12,0
324930,false,29,0
886085,false,0,9863
879941,false,57,0
859461,true,,
916829,false,0,0
406868,false,0,0
783705,false,0,6402
503121,false,57,0
13657,false,0,0
808278,false,0,0
978258,false,0,8176
650603,false,0,0
503139,false,0,5119
738659,false,0,3797
857441,true,,
732517,false,65,0
185714,true,,
869756,false,0,0
236913,true,,
630138,true,,
734584,false,0,0
324977,false,34,6898
408947,false,21,0
265596,false,0,0
953719,false,0,0
697713,true,,
322950,false,3453,0
458117,false,27,0
685446,true,,
650650,false,1623,0
869790,false,0,0
845208,false,26,7935
822681,false,15765,10046
40344,false,21,9623
1433,false,26,9230
519581,false,0,1977
695697,false,51,0
79264,true,,
23973,true,,
834985,false,0,0
128420,true,,
21925,true,,
525728,true,,
73129,true,,
322989,false,40,0
417194,false,0,0
146862,false,3155,0
331190,false,0,0
304567,true,,
957882,false,31,0
142773,false,0,0
73145,false,2844,0
630192,true,,
779696,true,,
755127,false,1,0
316856,true,,
128445,true,,
11715,false,0,0
69058,false,0,0
970186,false,3400,0
554445,true,,
9671,false,0,0
415181,false,17,0
777664,false,0,8333
918981,false,0,7175
826817,false,3283,0
140751,true,,
957912,false,0,0
673234,false,23,2547
71133,true,,
613845,false,0,0
112096,false,11435,0
194016,false,10,0
433637,false,7,0
847333,false,3543,0
812519,false,12,0
552441,true,,
560634,true,,
615931,false,0,0
703998,false,0,0
890360,false,2571,0
466417,false,0,0
511484,false,0,1674
949749,true,,
62974,false,0,5035
818700,false,0,6976
970255,false,0,5934
886286,false,0,0
562701,false,0,0
230918,true,,
433678,false,0,0
960029,false,358,6026
126482,false,0,10582
667155,false,3792,0
771601,false,732,0
765486,false,0,0
546339,false,28,0
949797,false,13,0
699962,true,,
556602,true,,
495155,false,5699,0
622140,true,,
802363,false,0,0
251450,false,0,0
824883,false,0,0
587338,true,,
839240,true,,
845387,true,,
130633,false,0,0
40521,false,0,0
128586,false,41,0
120396,false,0,0
540251,true,,
370259,false,0,0
677459,true,,
740945,false,2895,0
130651,false,0,0
206425,true,,
319064,true,,
380506,false,0,0
831084,false,0,0
474727,false,0,0
929389,false,19,0
71269,false,25234,1616
61029,false,44,0
220773,true,,
28262,false,0,0
286316,false,2748,0
253546,false,0,0
910951,false,63,0
304746,false,0,2675
919167,true,,
722554,false,0,0
401018,true,,
728692,false,0,0
593545,true,,
822926,true,,
44676,true,,
341633,false,0,0
493186,false,3397,378
470657,true,,
177796,false,21,0
589440,false,0,0
847495,false,19,0
941699,false,0,0
556701,false,0,0
79511,true,,
597662,true,,
906898,false,0,0
495270,false,0,0
102053,true,,
179879,false,0,0
200357,false,0,0
822950,false,0,0
196265,true,,
224936,false,41,0
261800,false,0,0
706215,false,926,0
495287,true,,
181938,false,33,0
513715,false,2773,0
802488,true,,
755388,false,2883,0
149176,true,,
679601,false,55,0
994994,false,0,0
831154,false,4258,0
810703,false,0,0
57029,false,0,0
966347,true,,
995016,false,30,0
399055,true,,
179912,false,45,0
837312,false,0,10492
706244,false,0,0
233165,false,0,0
659162,false,526,0
65233,false,0,0
198357,true,,
550623,false,2998,0
966358,false,0,0
523996,true,,
235231,false,0,0
935635,false,18,0
919248,false,0,0
677589,true,,
423654,true,,
976623,false,0,0
89824,false,0,0
798446,true,,
503522,false,1,0
433891,false,0,0
614126,true,,
579300,false,1568,0
255730,true,,
341750,false,0,0
48885,false,4550,0
632574,false,2321,0
749298,true,,
902903,false,2530,0
210687,false,16,0
497403,false,0,3447
292609,false,561,0
911115,false,0,0
655118,false,36,0
110345,true,,
214794,true,,
972546,false,54,2108
878337,false,43,0
198414,false,0,4584
179980,false,0,0
478985,false,29,0
696068,false,0,0
864002,false,21,0
208660,false,3574,0
141077,false,0,0
784149,true,,
792339,false,13,0
710443,false,23,0
487204,false,51,0
698153,true,,
751406,false,0,0
366380,false,0,0
904995,false,18742,0
134956,false,42,0
665381,false,36,0
177965,false,0,0
667455,false,0,0
229179,false,0,0
732977,false,50,0
585522,true,,
472892,true,,
376638,false,0,0
788275,false,3161,0
675660,false,27911,0
913227,false,1459,0
466767,false,0,0
624448,false,22330,0
182088,true,,
581442,true,,
839495,false,0,0
485195,false,14922,0
505672,false,0,0
653144,false,22027,3306
870233,false,0,0
167767,false,0,3886
171861,false,25,0
124769,false,56,0
458598,true,,
903022,false,44,0
130916,true,,
26471,false,1356,6941
323436,false,0,0
745337,false,0,0
335735,false,22564,0
460660,false,0,0
104315,false,0,0
345982,false,0,0
745335,false,0,0
307077,false,0,0
841609,true,,
878474,true,,
210827,false,0,0
450440,false,0,7082
118676,true,,
798614,false,54,0
692113,true,,
937872,false,1367,0
151459,false,3272,0
919469,false,43,7517
599981,true,,
776110,false,1816,0
944041,false,2625,0
935845,false,0,0
149423,true,,
667557,false,0,3003
280491,false,0,0
253873,true,,
114612,true,,
124855,false,530,0
964535,false,0,0
974770,false,0,0
501691,true,,
888753,false,0,8023
819122,false,0,0
636872,false,0,0
92100,false,277,0
161732,false,1367,0
753601,false,0,0
710593,false,0,0
409547,false,3,0
665541,true,,
665560,true,,
677849,false,0,0
786387,false,2294,0
970710,false,12100,5872
49114,false,0,8360
579538,false,0,0
935888,false,0,0
620503,true,,
368602,false,419,410
311268,false,718,0
210914,false,0,0
339943,false,0,4783
26595,true,,
110565,true,,
145383,true,,
135143,false,2545,0
624609,false,6,0
765922,false,0,0
780263,false,0,0
344053,false,0,124
456694,true,,
391158,true,,
22517,false,0,0
598001,false,278,0
75773,false,0,0
174078,false,0,0
