Employee Id,Absent,Undertime (in sec.), Overtime (in sec.)
117062,false,0,0
118228,true,,
120087,false,59,0
121258,false,0,9955
122610,true,,
122884,false,2334,0
123174,false,0,0
123341,true,,
123791,true,,
125843,true,,
126183,true,,
126227,false,1109,0
126853,false,108,0
127311,true,,
130349,true,,
130758,false,2203,0
130923,false,14079,0
131421,false,26,0
131479,false,0,0
131993,false,27,3648
133663,false,0,1498
135546,false,0,0
135881,false,38,0
136933,false,0,6810
137066,false,0,0
138656,false,0,8828
142580,false,0,0
142999,false,0,0
144104,false,18364,0
146047,false,12,0
146431,true,,
147162,true,,
147291,true,,
149824,false,0,0
150102,false,0,0
152574,false,28,8468
153877,true,,
153954,false,0,0
156038,true,,
156308,true,,
156895,true,,
157055,false,0,0
159244,false,0,0
160374,true,,
163608,false,2378,0
163770,false,0,10176
164345,true,,
166869,false,0,0
167620,false,0,1252
167627,false,0,5326
167637,true,,
167779,false,0,0
168164,true,,
169031,false,36,0
169421,false,16088,0
170195,false,14,0
170724,false,0,0
170737,false,0,0
172168,true,,
172456,false,0,0
173595,false,0,0
173954,true,,
176643,false,0,1725
177146,false,0,0
178011,false,576,7044
179195,true,,
184320,false,0,0
184829,false,739,0
186190,false,24245,0
186448,false,0,0
187170,true,,
189083,false,0,5349
189432,true,,
189824,true,,
190642,false,2107,0
190920,true,,
191759,false,0,0
194388,true,,
199902,true,,
202909,false,7,0
203390,false,1836,0
203453,true,,
204891,true,,
207472,true,,
207965,false,45,0
209995,false,0,0
211283,true,,
213136,false,7,0
214042,false,3586,0
214320,false,0,0
214993,true,,
216290,false,0,0
216588,true,,
217111,false,0,2982
217464,false,4,0
219155,false,0,0
220614,false,11,6550
221123,false,0,0
221964,true,,
224494,false,0,0
224544,false,0,0
224901,true,,
225977,false,54,0
226020,true,,
228415,false,0,0
228487,false,28,0
228489,false,0,0
228623,true,,
229003,false,3,0
229406,false,0,0
230873,true,,
231796,false,0,6537
232455,false,40,0
233481,false,2308,6761
235516,false,0,0
236661,false,0,0
238430,false,0,0
240248,false,32,0
240511,false,1398,0
241842,false,0,0
242344,true,,
243823,false,0,0
248425,false,0,0
248433,false,0,0
250169,true,,
250656,false,2527,0
253245,true,,
254784,false,58,6839
255225,false,49,10202
255485,false,58,0
256861,false,0,0
257721,false,0,833
257979,false,1475,10408
258161,false,0,0
259805,false,1369,0
260988,true,,
261821,false,3546,938
265896,true,,
266138,true,,
267303,false,452,0
268852,false,3286,9604
269839,true,,
270775,false,0,169
270990,false,25582,9498
271435,true,,
271715,true,,
273580,false,0,0
273665,false,29,0
275325,true,,
275342,false,49,0
276473,false,0,0
277611,false,0,0
278280,true,,
279288,false,0,0
279568,true,,
279706,false,1058,0
280182,false,45,0
282804,false,3562,681
286106,false,0,0
286442,true,,
290087,true,,
290135,false,0,5889
290529,false,0,1686
290691,false,32,0
292043,false,0,0
292915,false,564,0
293650,false,1552,0
293961,true,,
293964,false,45,0
295125,false,0,4874
295284,false,0,0
296513,true,,
298119,false,14616,0
300981,false,238,10414
301655,false,0,0
302564,true,,
303240,false,0,0
304062,false,28460,10072
306225,true,,
306230,true,,
310454,false,0,8154
312038,true,,
312678,true,,
313013,true,,
314351,false,23,2540
315413,true,,
316701,false,0,0
319052,false,0,0
320413,false,0,0
322220,false,16,0
322227,false,3171,0
323455,true,,
323814,false,15,0
324465,false,26503,0
324522,true,,
326303,false,0,0
326699,true,,
326864,true,,
328879,false,0,0
328913,false,351,0
329675,true,,
329732,false,0,0
331704,true,,
332211,false,0,600
333769,false,0,7952
334112,false,0,5953
336851,false,2926,0
337386,true,,
337808,false,12,0
338533,true,,
341152,true,,
341865,true,,
343040,false,9,0
343209,false,0,0
344617,false,32,0
347446,false,13,0
347500,false,3176,0
349066,true,,
351230,true,,
351473,false,3423,0
351730,true,,
352907,false,1511,0
352949,false,1849,0
353592,true,,
353863,false,0,0
354175,false,0,0
357078,false,1019,0
357134,false,0,0
357254,true,,
357703,false,0,0
359013,false,0,0
359028,false,1648,0
359308,false,57,0
360011,false,45,0
364643,false,8581,0
364885,false,0,654
365644,false,0,3628
366305,false,9,0
366444,false,0,0
369921,true,,
370668,true,,
370937,false,0,0
373166,false,0,7635
375408,true,,
376404,true,,
376705,false,0,0
376811,false,0,0
377368,false,0,5606
379057,false,37,0
379355,false,4,0
379380,false,2082,0
379530,true,,
381239,true,,
382080,true,,
382177,false,0,0
382442,false,0,0
382505,false,3562,0
382508,false,887,0
382964,false,28,0
383460,true,,
384441,true,,
384570,true,,
385205,false,47,0
386886,false,0,0
390851,false,0,4167
390856,false,285,0
391503,false,0,0
391914,true,,
392437,true,,
394053,false,0,0
394904,false,2339,0
395611,false,0,9777
395905,false,0,9119
398017,false,0,0
398094,false,5,0
400653,false,0,0
401262,false,0,0
401679,true,,
402093,false,0,0
402907,true,,
403011,false,0,0
403640,false,0,0
407184,false,0,85
407674,false,313,0
409973,true,,
410336,true,,
411347,false,0,8225
411409,true,,
411616,true,,
411906,true,,
412194,true,,
412372,false,9145,0
413601,false,0,2751
413930,false,2701,0
414916,false,0,0
416775,true,,
418421,false,24955,0
418528,false,5,0
418653,true,,
418881,false,2862,0
421208,false,9,4421
421431,false,40,0
421625,true,,
422035,false,0,0
423079,false,0,0
424779,false,1957,0
425245,true,,
425648,true,,
426714,false,17,0
427144,true,,
427608,false,0,0
427792,false,0,0
429104,false,0,0
431222,false,0,0
433528,false,0,4233
437459,false,2773,0
438243,false,15793,0
438555,true,,
438613,false,0,0
439748,false,0,0
440343,false,0,0
440874,false,0,0
443168,false,19,0
443258,false,2319,0
444160,true,,
447130,false,892,0
447829,false,12403,0
451396,false,0,0
452812,false,0,0
453500,false,3140,0
455408,false,59,0
456125,false,0,0
456282,false,0,0
456527,false,1168,0
458323,true,,
458838,false,0,0
459320,false,6,0
459508,false,0,8910
460611,false,2500,0
461887,false,0,8003
462221,true,,
468183,false,39,0
468566,false,0,0
470790,true,,
471118,false,0,0
471934,false,0,0
473754,false,0,0
473806,false,0,0
474593,true,,
474708,true,,
474972,false,2437,0
476021,false,835,8692
478176,false,0,0
478357,false,0,6260
479242,false,0,0
479562,false,10,8045
480067,false,29,0
481263,false,52,0
481786,false,0,7143
482687,false,0,4340
482892,false,51,0
485052,false,0,0
485822,false,0,0
486399,true,,
487392,false,30,0
488224,true,,
489502,false,0,0
490128,true,,
490281,false,0,0
491122,true,,
492077,true,,
493163,true,,
495573,false,0,0
499154,true,,
501243,true,,
501622,false,0,0
502126,true,,
502732,false,0,0
503955,true,,
504427,true,,
505524,true,,
505742,false,0,0
506256,true,,
508676,false,3,4774
509546,false,27,0
510182,false,0,0
512491,false,44,548
512997,true,,
514960,false,46,0
516101,false,15,0
517295,true,,
518158,false,0,0
521777,false,0,0
522009,false,0,0
522797,false,56,0
525985,true,,
526767,false,39,0
526895,false,0,0
527465,false,0,0
528563,true,,
531716,false,6,0
532426,true,,
532938,false,1933,0
534292,false,56,0
534448,true,,
534528,false,0,0
535135,false,7,0
538952,false,40,0
539495,false,0,0
540703,false,20,0
541754,true,,
542125,false,0,9517
542466,true,,
543169,false,0,0
543671,true,,
544334,false,2387,0
544586,false,25169,0
544930,true,,
545429,true,,
546271,true,,
546549,false,0,0
548102,false,1162,0
548773,false,1582,0
550182,false,28,881
552499,true,,
553567,false,0,0
554228,false,23181,5766
557032,false,16473,33
558441,true,,
560478,false,0,0
560982,true,,
561607,true,,
563280,false,773,0
566525,false,59,0
566577,false,0,385
568495,false,0,0
570070,false,0,0
571087,false,420,0
571745,false,0,0
571890,false,21,0
572229,true,,
572278,false,0,0
572798,true,,
573134,true,,
573677,true,,
575278,false,0,0
577859,false,1154,0
578944,true,,
579403,false,14,0
579513,false,26,0
579664,false,24957,0
579677,false,16,6757
580100,true,,
580876,false,24,0
581359,false,0,0
583604,false,0,0
586260,false,2558,0
586939,false,0,0
588821,true,,
590989,false,50,0
591904,false,0,1186
593506,false,0,0
593935,false,0,0
595457,false,0,0
595525,true,,
596715,true,,
599346,true,,
601628,false,0,0
601630,true,,
603331,true,,
604575,true,,
605859,false,0,0
609535,false,0,0
609640,true,,
613696,false,38,0
614348,false,0,9023
614654,true,,
614928,false,0,0
618344,false,0,0
619940,false,0,0
619983,false,0,0
620211,false,0,0
620339,false,1212,5921
621139,false,0,0
622670,false,0,466
623582,false,0,6793
623846,false,3,0
623914,true,,
626668,false,26,5747
626817,false,0,0
627949,true,,
628615,true,,
630989,true,,
632108,true,,
633312,false,0,0
633540,false,0,0
634795,false,0,2048
634962,true,,
635890,false,0,0
636229,false,0,0
637797,false,0,0
638031,true,,
639923,true,,
644868,false,28,10089
645168,false,0,0
645807,true,,
648005,false,24,0
650914,false,0,0
651432,true,,
651513,false,0,0
651864,true,,
652324,true,,
653503,false,0,0
653695,false,53,0
654135,false,0,0
654140,false,0,0
654589,false,47,0
655501,true,,
656808,false,34,0
657963,true,,
658453,true,,
658458,false,0,0
660391,false,0,0
661601,false,0,0
662610,true,,
663345,true,,
664104,false,0,0
665211,true,,
665773,false,0,0
666133,false,0,0
666426,false,25,0
667590,true,,
669392,false,0,0
669743,false,49,0
669783,false,14194,0
669795,true,,
670426,false,940,0
671153,false,48,0
672110,false,2299,0
672483,false,24,0
673213,true,,
674168,false,0,0
674657,true,,
675536,false,46,6475
676965,false,0,0
679746,false,0,0
680125,false,37,7233
681907,false,0,0
683213,false,571,0
683316,false,0,0
684253,false,1,5758
684949,false,0,0
685604,false,3348,0
685955,false,0,0
686390,false,0,6319
686579,false,2047,628
689465,false,0,1133
689583,false,0,9473
691306,false,0,5430
692197,false,4094,0
693971,false,0,4573
694096,false,0,0
694828,false,2186,0
695797,false,2853,2855
695981,true,,
696854,false,0,6991
697378,true,,
698282,false,0,0
699889,false,0,0
699962,false,0,0
700260,true,,
700682,false,0,0
701907,false,7,0
702802,false,46,0
703198,false,2132,6813
703495,true,,
703612,false,0,7314
704197,false,24,0
704715,true,,
704941,false,0,0
705686,false,29,0
706967,false,34,0
707082,false,82,0
707157,false,0,0
709659,true,,
710002,true,,
711159,false,0,0
713260,true,,
714481,false,15594,0
714792,false,41,0
717187,true,,
718380,false,54,0
719564,false,19,0
719754,false,3537,0
720510,true,,
721446,true,,
721811,false,0,0
724249,false,0,0
725911,false,0,0
726469,false,0,9456
727597,true,,
727769,false,0,0
728300,false,32,0
728983,false,0,0
729124,false,34,0
732663,false,0,0
733155,false,0,0
733357,false,0,0
734302,false,0,0
734817,false,2,0
735458,true,,
736049,false,0,0
737078,true,,
737558,false,3364,0
737909,false,1097,0
738687,false,0,0
738818,false,3,0
738827,true,,
740319,false,0,0
741389,false,0,0
742554,false,0,0
742618,false,9241,0
743264,false,0,7653
744606,false,0,0
744658,false,38,0
745808,true,,
746009,false,44,3582
746498,true,,
749135,false,0,0
749315,false,0,0
750232,false,0,0
751482,true,,
751719,false,0,0
751820,false,0,0
752692,true,,
754746,true,,
755000,true,,
755732,false,0,1296
756085,false,0,0
756249,true,,
757668,false,0,0
759890,false,12,0
760712,true,,
761052,true,,
761587,false,8456,0
762149,false,0,1310
763581,true,,
764143,true,,
764343,true,,
764689,false,0,0
766564,true,,
767019,false,13,0
767780,false,32,0
771138,false,0,0
771310,true,,
772882,false,0,0
773155,true,,
775233,false,0,0
776009,true,,
776508,false,2210,6266
779395,false,0,9469
780857,true,,
781116,true,,
781453,true,,
781520,false,461,0
782471,false,0,0
782549,false,0,0
783520,false,32,0
784972,true,,
787495,false,3058,0
789373,true,,
789398,false,1022,3545
790222,false,15,0
790737,true,,
791337,true,,
791858,false,94,0
792210,false,0,0
793704,false,4873,0
795667,false,0,0
797008,false,0,0
802202,true,,
802891,false,55,0
804476,false,0,0
805162,false,0,0
805679,true,,
807202,false,0,0
807655,false,0,0
808271,false,0,0
810867,false,26,0
811117,false,746,0
811269,true,,
811627,true,,
814211,true,,
815507,false,38,0
816564,false,1815,0
816986,true,,
819675,false,0,0
819850,false,0,0
820112,true,,
820661,false,6,0
822311,false,0,0
822825,false,0,0
823430,false,3462,0
823768,false,0,0
826050,false,7054,0
826653,true,,
829171,false,3509,0
829316,true,,
831305,false,1731,0
832617,false,1737,0
833356,false,0,0
833842,false,0,0
833880,false,0,0
834798,true,,
835092,true,,
835999,false,313,0
836384,true,,
836454,false,0,0
838720,false,47,4386
838813,true,,
840271,false,0,0
840513,false,0,0
842096,false,2301,0
843579,true,,
847851,false,29,1139
848591,true,,
849222,false,16440,0
850968,false,0,0
852176,false,0,0
852204,false,16,750
853777,false,0,0
854522,false,0,0
854924,false,7,0
855549,false,0,0
856161,false,1331,9663
858553,false,409,0
858650,true,,
859248,false,0,0
860147,false,0,1926
861063,false,23,0
861098,false,31,0
861749,true,,
862531,false,0,0
862543,false,65,0
864787,false,1173,9287
865201,false,0,0
865270,false,0,0
865304,false,27663,0
866509,false,0,0
867780,true,,
869212,false,0,0
870219,false,1439,0
873318,false,0,0
875290,false,0,0
876005,false,0,9923
876081,true,,
876789,false,776,0
878201,false,0,1507
878521,false,1064,0
879515,true,,
880396,true,,
880686,false,150,0
881604,false,34,6490
881698,false,0,3530
881715,true,,
885891,false,2771,6063
885964,true,,
886035,false,3693,0
886270,false,2962,0
890648,false,2359,0
891657,true,,
893594,false,3319,5783
894795,true,,
895031,true,,
898129,false,0,970
898385,true,,
898551,false,45,0
899332,false,0,0
899936,false,0,0
900277,true,,
900285,true,,
902429,false,0,4921
902952,true,,
903335,false,2800,0
903831,false,38,0
905150,false,0,0
905260,false,13,0
906010,true,,
906357,false,19,0
907066,false,41,817
907713,true,,
908163,true,,
908444,false,53,0
909186,true,,
909252,true,,
910508,true,,
913769,true,,
914086,false,58,0
914989,false,1939,0
918148,false,11,0
919782,true,,
921620,false,12,0
922024,false,50,0
923031,false,0,0
924242,true,,
925920,true,,
929387,true,,
929498,false,42,9904
931122,false,0,0
931692,false,51,0
931711,false,1280,0
932451,true,,
932493,false,0,0
933007,false,0,0
934744,false,0,0
936898,true,,
938612,false,28,2195
939973,false,40,0
940733,false,0,0
941581,false,0,0
942876,true,,
943632,true,,
945016,false,0,0
945225,false,0,7629
945754,false,0,0
946768,false,2443,0
947520,false,0,6974
948088,true,,
948432,false,16,0
948670,false,0,0
948753,false,0,0
951069,false,0,0
955311,false,2793,0
955643,false,40,0
956774,true,,
956988,true,,
957492,false,1816,0
958492,false,0,0
958871,true,,
959328,false,0,2678
961972,true,,
965591,false,1957,0
965656,false,46,0
966811,true,,
967401,false,0,5251
967606,false,0,0
967970,false,38,0
969210,false,1229,2274
969216,false,41,0
971265,true,,
971427,false,0,0
971552,false,0,0
971909,false,55,0
974011,false,1703,0
974555,false,0,0
978775,false,0,0
979321,false,0,2190
979380,false,11,0
979519,false,0,3212
981372,false,0,0
981867,false,0,0
981990,false,9,0
982802,false,0,0
983873,false,0,0
983886,true,,
987714,false,0,8400
988336,false,4,0
988617,false,0,0
988671,true,,
992553,false,0,0
993753,false,6844,7478
995051,false,0,0
995179,false,0,0
995308,false,3,0
997345,false,0,0
997632,true,,
998030,false,3433,0
998766,true,,
999620,true,,
